"id","label","name","city","state","stars","latitude","longitude","review_count","full_address","analytic_degree_total","analytic_degree_out","analytic_degree_in","average_stars","yelping_since","fans","votes.useful","votes.cool","votes.funny"
"4iDhMlo78QOC2PS1XHkv9g","user","EmElle","","","","","","32","",,,,"3.67","2010-08","1","49","6","12"
"zNxMz9h7JneAKucWSh6yzw","user","Karen","","","","","","10","",,,,"4","2016-02","0","1","1","2"
"XgUKfQkJryci1VF6RK_r4Q","user","Matt","","","","","","60","",,,,"3.79","2010-02","2","37","18","9"
"5WCmTakHXfDQXW4D6hUKBg","user","Manu","","","","","","19","",,,,"3.21","2013-04","0","19","0","2"
"AbIGbfTN7BlSJHE99PEFVQ","user","daniel","","","","","","40","",,,,"3.56","2008-05","1","42","17","14"
"RBtXIr-rxtOpuAFcqQ1yeg","user","surf","","","","","","11","",,,,"4.12","2011-03","0","14","5","4"
"I2qwt8ToiL-LxaNXq0lbEw","user","Ann","","","","","","10","",,,,"4.78","2014-01","3","7","5","8"
"Yhlx0ob3UDz2PcJRat2QgQ","user","Lexie","","","","","","127","",,,,"3.78","2012-10","3","257","102","134"
"f_YFU2h9rM0ZPrPJD6eCsg","user","Jamie","","","","","","15","",,,,"3.2","2009-01","2","115","67","42"
"573peDWfddKCGzcP9rh9Rg","user","Leasa","","","","","","1","",,,,"5","2014-06","0","0","0","1"
"HQE3BQ9anAEaSEc9Gaxg3w","user","Emily","","","","","","187","",,,,"3.52","2011-07","5","288","154","145"
"bUQdR8OJ7IDtYgIWAdwc_w","user","Allison","","","","","","19","",,,,"3.11","2013-06","0","13","2","6"
"nqa6826heQweOskpzy6H2g","user","Laurie","","","","","","6","",,,,"4","2014-03","0","1","0","1"
"fqpgzgVVnxlkSoAY2aS4Dw","user","Jenna","","","","","","240","",,,,"4.11","2007-06","13","581","253","76"
"VwVAEyXGfGfVDVAFS9paCA","user","Kristin","","","","","","251","",,,,"3.95","2009-01","25","627","345","317"
"MP-w-W67xVZJFIpTYiFEqQ","user","Nikki","","","","","","10","",,,,"4.55","2011-09","0","6","0","2"
"cisHi6HMIGgcUQKooUxULQ","user","Jenny","","","","","","1","",,,,"5","2014-07","0","0","0","0"
"WWCXaMgNYkuFhup3QTidTw","user","Kathleen","","","","","","70","",,,,"3.6","2008-06","1","106","18","23"
"cThFEBqNQllWLzBVHeEdxg","user","Jennifer","","","","","","54","",,,,"4.04","2009-06","3","41","16","22"
"qSGaqRdPG5sIyOxkSHy8Ew","user","Chantell","","","","","","228","",,,,"3.68","2011-05","15","870","574","497"
"GNbRJlvFiTyvSaiCPo_nzw","user","Aidan","","","","","","58","",,,,"3.86","2011-12","1","78","16","32"
"at_yHQ7X-zV2B3lCyFoKuw","user","Rick","","","","","","17","",,,,"4.81","2009-02","1","36","12","9"
"1ho5OnG_gmEYS6IuGPgwtA","user","Frank","","","","","","5","",,,,"5","2014-09","0","6","2","2"
"zJJUUnac11ShCPrspA7Oxw","user","Sivan","","","","","","7","",,,,"3.86","2014-09","0","10","6","0"
"FnvK6IFwJb1eQ92I9Ewj_w","user","Toney","","","","","","21","",,,,"3.43","2011-08","2","27","7","8"
"qOaJ6L6n09Jk_GKQCCw5IQ","user","Sara","","","","","","150","",,,,"3.33","2009-08","5","172","88","50"
"fsmh7N2pn6Vh2ucGgR9VAg","user","R Clark","","","","","","185","",,,,"3.7","2010-07","5","288","116","88"
"fuJbKdrOzTMy8CYObqwK6Q","user","Serge","","","","","","51","",,,,"4.52","2011-12","1","41","9","7"
"KKYk58eQZktP_dJHjdZcLg","user","Anna","","","","","","10","",,,,"4.1","2014-10","1","3","1","3"
"8cJ-n5BEb1LAR0qFM9zrxg","user","Andy","","","","","","434","",,,,"3.69","2009-07","27","1268","484","545"
"7v4dKqWQ-plRkOtLI-jrFA","user","Leslie","","","","","","175","",,,,"3.71","2013-01","49","550","258","242"
"-xDDUIkmWxMFqvMAMl2MdA","user","Orlando","","","","","","11","",,,,"4.09","2014-05","0","10","4","3"
"wVhLaP7xHyMngIIlWTNU5A","user","Joey","","","","","","24","",,,,"3.81","2012-01","0","11","3","2"
"BqD7X5CHXnJ14YbBBlLx1w","business","Julian Serrano","Las Vegas","NV","4","36.1083084843791","-115.17575080808","1387","ARIA Resort & Casino 3733 Las Vegas Blvd S The Strip Las Vegas, NV 89109",0,0,0,"","","","","",""
"yGjK-LDpzkErnYyFSdI7ug","user","Tony","","","","","","217","",,,,"3.56","2007-04","5","380","184","234"
"xVXsGYCweMRiCRsgonKlTQ","user","Saman","","","","","","31","",,,,"3.68","2014-07","0","11","1","1"
"jtpzVNkntzJz0T5EihxkRw","user","Harmoni","","","","","","46","",,,,"3.64","2012-06","1","53","24","13"
"BObnhXieM_xlp_aFzRRE2Q","user","Olivia","","","","","","2","",,,,"5","2015-04","0","0","0","0"
"jzcN5_jNrBQmagOmJWTbtQ","user","Jennifer","","","","","","16","",,,,"4.62","2014-07","0","9","2","0"
"_bB4VQCvz2XAGgTcUNks-Q","user","Kitty","","","","","","28","",,,,"3.21","2010-04","0","46","4","21"
"aRkYtXfmEKYG-eTDf_qUsw","business","Lux Central","Phoenix","AZ","4.5","33.5003557","-112.0740065","1487","4400 N Central Ave Phoenix, AZ 85012",1390,0,1390,"","","","","",""
"8ZrmYoN_X5sqDn03M4xszg","user","Jamie","","","","","","690","",,,,"3.83","2010-07","61","1557","1034","514"
"6gFETdU5kkT2FHuQy_6sVw","user","Jennifer","","","","","","91","",,,,"3.81","2010-02","17","270","97","89"
"C0BwbvALpRcfZLjHxdSukQ","user","Samantha","","","","","","24","",,,,"4.38","2014-07","0","16","3","0"
"A_v92RuRmco_jpTVzdgGkw","user","Fay","","","","","","28","",,,,"3.61","2014-07","1","17","10","4"
"WbsLCvoCGu1JG7FmZUBPuw","user","Lindley","","","","","","32","",,,,"4.65","2007-10","0","37","15","17"
"Z8GtN8IiTz8oeNOEOWvxMg","user","Cibus","","","","","","13","",,,,"2.38","2012-02","0","0","0","3"
"l8IQYxQw7mzIXIiyOdcNXg","user","Colin","","","","","","7","",,,,"3","2009-08","1","21","5","7"
"iRmw13WJhVIoKQnCQR4CZQ","user","Stephen","","","","","","5","",,,,"3.8","2014-12","0","5","2","2"
"feERBqWnEND4Y5bdCzywpA","user","Kristin","","","","","","62","",,,,"3.75","2012-05","3","39","9","5"
"BqrTtox0JbG-P_DKBB5bBw","business","Holsteins Shakes and Buns","Las Vegas","NV","4","36.1097544","-115.1738726","2362","3708 Las Vegas Blvd S The Strip Las Vegas, NV 89109",0,0,0,"","","","","",""
"8vmm0ilVEJyv2pabh3KI4g","user","Arman","","","","","","5","",,,,"3.4","2011-08","0","2","0","0"
"8J20zH-QpliYcyE1U3rT-w","user","Christina","","","","","","267","",,,,"4.06","2009-07","12","297","106","46"
"Akwr-Kqif-NylJ3-EUlnWQ","user","Robert","","","","","","60","",,,,"3.74","2009-01","8","174","58","80"
"utAvq1-tCgfM4alrdPmtzQ","user","Stuart","","","","","","11","",,,,"3.38","2010-04","2","17","6","2"
"bjw9ZpD3nwlvt7osANXLFg","user","Vy","","","","","","245","",,,,"3.7","2011-12","39","818","537","444"
"nxx_b9s4F2z3kXzwVBsZlw","user","Gloria","","","","","","11","",,,,"3.9","2012-02","0","6","0","0"
"mNKOmf35TaZzBJ5ckUqu8w","user","Tavy","","","","","","6","",,,,"4.5","2013-10","0","3","1","0"
"D0STkWuN5jd_fCA2sjMqPw","user","Hans","","","","","","135","",,,,"4.1","2008-08","3","124","83","92"
"OinQuupDfgjsfSafvygIvQ","user","Diana","","","","","","8","",,,,"2.12","2011-04","0","6","0","4"
"7xxo3KIpjLttDUY9ZhUbsw","user","Bobby","","","","","","8","",,,,"4.38","2013-09","0","10","1","0"
"SaNqtR5yjYSkz9hw32OSYA","user","Bryn","","","","","","56","",,,,"3.34","2008-07","9","389","277","571"
"TVVlFu4sKrjpAIfrT4IwhQ","user","sheila","","","","","","29","",,,,"4.28","2011-01","0","24","1","1"
"DHKtDWtONwizTIQvB2faqg","user","Christy","","","","","","16","",,,,"4.12","2011-12","0","14","4","1"
"HtcI8JRftwBDY5b5V-s0Fw","business","Jessa","Anjou","QC","5","45.5968886","-73.5615618","55","7265 Bd des Galeries d'Anjou Anjou Anjou, QC H1M",,,,"4.2","2012-07","5","107","50","20"
"VrDaq_Xn5TLVd0GZ2aefNQ","user","Mayagh","","","","","","36","",,,,"4.46","2013-01","1","12","7","0"
"7AfpESi-j5x-5zmRJGL8Ig","user","Ryan","","","","","","51","",,,,"3.2","2012-04","1","30","7","8"
"D_Yw0L1jptQacZu5334Zgw","user","Sunshine","","","","","","15","",,,,"4.23","2011-02","0","7","0","0"
"SPOrG9DsDpVTyQpF7Fm0kA","user","Tim","","","","","","2","",,,,"3","2008-08","0","1","1","0"
"8KKUnoYOGRs8nMQLbwoFfA","user","Daryl","","","","","","70","",,,,"3.41","2012-11","2","54","10","17"
"q9r_55qJN3rzULGx9EGJAA","user","Corinna","","","","","","126","",,,,"3.8","2012-09","4","226","117","155"
"XhXwTjVIE2835zym8Zh7Cw","user","Ravi","","","","","","6","",,,,"3","2006-07","0","3","1","0"
"YG7IB4nQEcb_qNoMgcLBqw","user","Emily","","","","","","98","",,,,"3.82","2008-10","0","45","12","7"
"7GB3QKFUV17d1dwfqR1T_w","user","Mandy","","","","","","18","",,,,"4.22","2009-09","1","45","10","9"
"Rt9fD4mPsz4o3Octv97oMw","user","Junior","","","","","","35","",,,,"3.61","2008-01","2","49","29","21"
"dILgr_yQa0ejTqQt5v8Z8g","user","Rob","","","","","","731","",,,,"3.73","2009-08","28","1419","715","441"
"1djTu5jyIOUkcbrfr423ww","user","Geoff","","","","","","36","",,,,"4.22","2012-06","0","5","3","2"
"wesv2JOGalpF1OALPoyZqw","user","Ben","","","","","","39","",,,,"3.68","2010-04","0","14","3","7"
"uFppZrbeNm7jHjbToYzsBg","user","MiChele","","","","","","50","",,,,"2.85","2010-10","1","61","10","12"
"km1o3X5BP-d-MjoSlwXZLg","user","R","","","","","","10","",,,,"4.91","2014-01","0","3","0","0"
"axFz1lY8ipdaUvxK9gqC2g","user","Tracy","","","","","","231","",,,,"4.07","2007-07","11","580","325","91"
"u0UhZ0zP1cyyvXmRBrwdrQ","user","Sandy","","","","","","521","",,,,"3.66","2009-02","55","2371","1732","1034"
"eZPCgBST_5RYXIboh-Azng","user","Kimberly","","","","","","11","",,,,"4.91","2014-03","1","3","1","3"
"SIJ237q2EZE-1Z8zFQYJgQ","user","Alex","","","","","","32","",,,,"3.66","2008-03","0","33","12","9"
"nM3AXAe-R3X3chM7SASEdA","user","Penny","","","","","","89","",,,,"3.5","2009-06","0","49","11","10"
"tUY6VWBBMehsyf410D033A","user","Jean","","","","","","10","",,,,"3.4","2014-12","0","6","1","1"
"8pE53Si-6_Wtjyz2xPRtzQ","user","Nate","","","","","","28","",,,,"4.11","2014-09","3","19","10","3"
"RAhRKgRGzArqR1qFwMNaHw","user","Mike","","","","","","10","",,,,"3","2012-03","0","12","5","2"
"mB2UQsGEmIWaj_uj7iFcrA","user","tom","","","","","","31","",,,,"3.65","2010-08","0","14","1","0"
"nLtHUAHQwhB0GeZXOJLu-w","user","Emily","","","","","","8","",,,,"3.62","2011-01","1","7","5","1"
"AT4RdlGdTXCcoSTgD47trA","user","Shirley","","","","","","282","",,,,"4.09","2007-12","9","362","161","83"
"bUBj7aoNnu-K51LoOUlODg","user","Alec","","","","","","60","",,,,"4.51","2013-09","0","32","12","3"
"PJeIr85-yywWZDfUHHvRzA","user","Frank","","","","","","181","",,,,"4.02","2011-08","1","125","39","33"
"tGflFXHuOsGio51WjlNw8Q","user","Orby","","","","","","30","",,,,"3.77","2010-04","3","14","10","13"
"fzabJv0mvu2aorVEV_rKvw","user","Evann","","","","","","6","",,,,"5","2014-03","0","4","0","0"
"DIgW4JPPv9Mvt8czusZPqA","user","Niki","","","","","","250","",,,,"4.19","2011-04","22","578","323","171"
"faqwVlVtxuWt07e_MM-SQg","user","Ralph","","","","","","5","",,,,"3","2014-05","0","4","0","1"
"psVuxBOPLDVYxHSXo2aP5w","user","Tim","","","","","","83","",,,,"3.54","2011-07","1","109","43","38"
"EEaha5iqHuSH27tt9iBgHw","user","Margaret","","","","","","33","",,,,"4.06","2010-08","3","43","21","28"
"jZ2E0sKyZscWGHU_HnABmA","user","Nick","","","","","","5","",,,,"3","2013-07","0","0","1","0"
"z5_QV6VZu4cQI-dzFegN-g","user","Omar","","","","","","86","",,,,"4.35","2008-10","4","260","88","48"
"LOpKVZIW5-66DocLLQHhhA","user","David","","","","","","152","",,,,"4.11","2010-09","11","425","181","90"
"JmewybUnMMm2II8lq7NrFw","user","Candace","","","","","","17","",,,,"1.61","2012-08","2","36","1","3"
"IiwvpN45uuSpQg5lpZfrZA","user","Jen","","","","","","1621","",,,,"3.59","2008-03","47","1751","779","605"
"4APfPMTR21sJJVFVJ1aRdA","user","Jmarie","","","","","","47","",,,,"3.72","2011-07","0","69","26","22"
"SKkvXrkPKEANoxNiBzfCtg","user","Marie","","","","","","55","",,,,"3.19","2010-07","2","109","19","23"
"7s7nTZ0xyA2Wr5KAkGaO_g","user","Kat","","","","","","52","",,,,"3.69","2011-05","2","59","12","8"
"9ePILqqHRv9dDCBNEmEovg","user","Sam","","","","","","10","",,,,"3.4","2012-09","0","11","2","2"
"e-6DChLqi7GuzFu023OU2w","user","Stella","","","","","","12","",,,,"3","2011-06","0","13","5","9"
"YccUlqnT6zQFp9ecbS4coQ","user","Jen","","","","","","34","",,,,"3.74","2010-07","3","53","14","39"
"lpyN2FydeLSpENyU1klW0g","user","Adrian","","","","","","79","",,,,"3.67","2007-06","1","32","6","4"
"fZch1BaZPNCZqJcKd7q6dg","user","Trenton","","","","","","103","",,,,"3.9","2011-03","2","75","27","34"
"K67xT64XQ6AoJFCxhKAWag","user","Kenny","","","","","","180","",,,,"3.6","2010-03","4","270","106","108"
"mDzMELsP_F-MQJUSJiT2ww","user","Faridah","","","","","","126","",,,,"3.41","2009-09","9","224","87","68"
"PovHho7fs5_oNDBaSm7Asw","user","Matt","","","","","","25","",,,,"4.56","2012-08","0","2","0","1"
"d6TCz_RqiuJfTzd0lmRaRA","user","Grecia","","","","","","8","",,,,"4.22","2011-11","0","5","2","0"
"adpOja05lfHmWISZ2W6Bzg","user","Heywood","","","","","","11","",,,,"3","2013-01","1","24","15","148"
"G6F36FIcgna8_ovxVVz9mw","user","Mario","","","","","","20","",,,,"4.67","2012-07","1","18","4","3"
"bZ1N-tc8A3aplqzll8a6QA","user","John","","","","","","5","",,,,"2","2013-01","1","15","3","4"
"TY5qj6p9azOlon7w0ubLtg","user","P","","","","","","10","",,,,"2.4","2014-05","0","18","2","7"
"DZ16UuL_rPZ9FeH_7M4V7g","user","Belinda","","","","","","108","",,,,"3.48","2009-07","5","164","41","34"
"F7L2c1qPq6z-vPq3h4YkUg","user","My","","","","","","264","",,,,"3.82","2007-10","6","233","106","138"
"3gBhA4bNoPWQYeONL5NPQQ","user","Michelle","","","","","","1549","",,,,"3.93","2008-03","597","15120","10010","5665"
"rBPQuQgTcMtUq5-RYhY2uQ","business","Le Village Buffet","Las Vegas","NV","3.5","36.1129302793928","-115.169968852855","1788","Paris Las Vegas Hotel & Casino 3655 Las Vegas Boulevard South The Strip Las Vegas, NV 89109",1541,0,1541,"","","","","",""
"kBi1dyC2WMgmgNqn0xXYew","user","Michael","","","","","","400","",,,,"3.7","2010-03","12","562","181","88"
"9DYkJrsYfLGbtbG2anowhw","user","Brandi","","","","","","16","",,,,"4.69","2013-07","1","13","6","4"
"GnCBUgua3ArGAYmtKWPruQ","user","Lien","","","","","","114","",,,,"4.13","2007-02","2","116","48","23"
"Sdu2lxIeR3H2rqI7Iv6yWg","user","Tanya","","","","","","57","",,,,"4.03","2009-04","6","63","15","53"
"v2CWqL0iZAiXSPTAmSzMcA","user","David","","","","","","6","",,,,"2.17","2011-12","0","2","0","0"
"VD05Ea_sNsBONhqzcDGokw","user","Mane","","","","","","378","",,,,"4.07","2011-02","16","385","206","116"
"1jHGexdCfesVA29MAWQ2Gw","user","Peter","","","","","","12","",,,,"3.75","2008-12","0","12","5","6"
"U4xu9JpMj8Sf49hT6Jn99w","user","Melissa","","","","","","3","",,,,"3.33","2008-12","0","1","0","0"
"8e6suJLlZjV0wKATAtEzMQ","user","Donna","","","","","","40","",,,,"3.6","2010-12","1","164","117","55"
"uuQi2pz-r-dEGCF_VHq-Tg","user","Luna","","","","","","121","",,,,"3.14","2009-10","1","86","25","33"
"LaEj3VpQh7bgpAZLzSRRrw","user","Ziyu","","","","","","109","",,,,"3.69","2008-10","4","228","118","73"
"VVeogjZya58oiTxK7qUjAQ","business","Pizzeria Bianco","Phoenix","AZ","4","33.4491602","-112.0656345","1743","623 E Adams St Phoenix, AZ 85004",1578,0,1578,"","","","","",""
"HmVXlLhsxRGOF8Sef_81Gw","user","Johali","","","","","","12","",,,,"3.92","2015-06","0","3","0","1"
"V3qMwSIkcbQC4RXgn-jIEA","user","Julie","","","","","","52","",,,,"3.58","2013-05","3","27","9","9"
"0WPvCkKjogQ9cGCujR5Idw","user","Cathy","","","","","","30","",,,,"3.39","2011-07","0","36","26","16"
"r2ucoElKBSa4TdPrVQLVeQ","user","Derek","","","","","","29","",,,,"4.21","2011-04","0","63","24","13"
"nkVSGW1ist3M0UqwSPS0BQ","user","Dante","","","","","","17","",,,,"3.65","2013-12","1","5","5","10"
"bLS1y1zLRU_G-cIWoknWmg","user","Fred","","","","","","24","",,,,"2.69","2012-11","0","62","12","33"
"QR7BDklaEOepRzpzFdfrrQ","user","Mary","","","","","","2","",,,,"1.5","2015-04","0","1","0","0"
"nH_UX-L-T377nEXoVQyPzQ","user","Linh","","","","","","11","",,,,"3.33","2014-06","0","3","0","1"
"XQ7MOtTjnriHXnwoPPNddw","user","sean","","","","","","10","",,,,"2.25","2008-11","0","13","2","6"
"JQklNgF5_Gil2LFsv9RtKw","user","Courtney","","","","","","10","",,,,"3.6","2015-02","3","5","2","2"
"DpbbbYuSZAWKR34nUF4rAw","user","Alice","","","","","","779","",,,,"3.41","2009-02","35","1367","380","380"
"ybOZ5QEvzP5LY3DaUN-VFg","user","Robby","","","","","","32","",,,,"4.24","2011-01","0","64","24","9"
"D5v_QKx7vkzR3TXQuMzqaw","user","Marie","","","","","","9","",,,,"4.11","2014-09","0","1","0","0"
"3t_MJrysq-tCesCZelYlEw","user","Kyle","","","","","","4","",,,,"3.25","2011-12","0","1","0","0"
"KUwzGRbZ8x0f0MKssY_9xA","user","Elizabeth","","","","","","34","",,,,"4.24","2010-10","0","53","17","22"
"Q_xsPsxzLBYJpE40t-t76Q","user","Dan","","","","","","14","",,,,"4.42","2011-06","0","15","3","1"
"W8q83pLfxfaJXnIP41Xq-Q","user","Hernandez","","","","","","2","",,,,"4.5","2014-11","0","0","0","0"
"_VwdQl1UOJfc_8gIuDeGaA","user","Emin","","","","","","35","",,,,"3.29","2014-11","0","10","1","3"
"NTwlMiF65S7Zflkit1b8jw","user","Will","","","","","","17","",,,,"5","2012-08","1","15","8","2"
"WqaN54CBtvXlLtbEszXsJw","user","Lisa","","","","","","26","",,,,"3.38","2012-01","0","27","3","9"
"Tpjhp_Fe4oBAMpjX90taVg","user","Nikki","","","","","","14","",,,,"3.29","2013-12","0","16","5","0"
"KyCBcVyhKcJRS6rkaQX8wA","user","Rod","","","","","","5","",,,,"3.6","2012-10","0","4","0","1"
"tZSuOJg-oRAPgnKTr5NmvQ","user","Robert","","","","","","14","",,,,"3.21","2015-03","0","3","0","1"
"1UX-2VsJEntrwnK0Vo9oXA","user","Tabitha","","","","","","11","",,,,"3.55","2014-02","0","15","2","5"
"gi4kKq_03Es5RlnZGPr8pg","user","Michael","","","","","","33","",,,,"3.91","2012-10","0","20","6","5"
"3EdHycLenyHL1sPFgUIZ7g","user","Adrian","","","","","","1","",,,,"5","2014-07","0","0","0","0"
"VqVfXpSle1NTmuy7aIXQ1Q","user","Alvin","","","","","","50","",,,,"4.39","2010-10","0","23","11","3"
"Ln9eKFppEey6_kLJ0VeoPw","user","Katyana","","","","","","26","",,,,"3.91","2012-05","4","130","22","37"
"ZhIkXfwp-UeOMNFmgYGpew","user","Shaunte","","","","","","4","",,,,"3.75","2012-08","0","3","2","1"
"Q4PKc6FwNR_U44PyUmXmGQ","user","Alejandra","","","","","","3","",,,,"3","2012-09","0","1","0","0"
"wgkxsYCL_lmNKTlvcWVgAQ","user","nicolas","","","","","","7","",,,,"3.14","2009-10","0","11","0","2"
"pFqkncoEG6ShjcbWRMG-dQ","user","Colin","","","","","","1","",,,,"1","2015-03","0","0","0","0"
"e-5BpQdGXJOy9vYLBRLgbg","user","Honey","","","","","","79","",,,,"4.06","2012-02","8","96","31","10"
"WeX6UjZSTeMfFBQGDfu1jw","user","Stephanie","","","","","","1346","",,,,"3.76","2007-08","831","16677","11070","8223"
"IpCH-jaFA-1YgCdi6YmnFg","user","Andrew","","","","","","209","",,,,"3.52","2010-05","0","121","35","35"
"xuJuh8uhS8f0_4kmf-rjTQ","user","Faith","","","","","","43","",,,,"4.07","2011-04","0","34","11","5"
"hzZYlC5GWObVEjj4LS2IAg","user","Sara","","","","","","10","",,,,"4","2012-02","0","6","2","0"
"LTGNSe8NaUrJI7jiahdqjg","user","Yolanda","","","","","","325","",,,,"3.78","2011-08","16","739","389","191"
"W1KFGyzv2YJs4Y9kVhMtuw","user","Lisa","","","","","","6","",,,,"3.4","2014-08","0","1","0","2"
"5NTy8W2fHnKNwGUZBv7eyw","user","Wendell","","","","","","7","",,,,"4.67","2015-05","0","2","1","0"
"zYVutbW7qMaa2UPYZItR1A","user","H","","","","","","21","",,,,"3.55","2011-08","1","15","2","3"
"hS2oT9lhnFzvuY9EfIi-ww","user","Amie","","","","","","278","",,,,"3.86","2009-09","3","175","82","87"
"FrVnG1C75WwDEY-5GpdI2w","user","CRISTINA","","","","","","17","",,,,"2.29","2010-04","0","21","4","4"
"pbzTU8I1dNVbHGUupkH6lw","user","Dalva","","","","","","5","",,,,"3.25","2016-05","0","3","1","0"
"N4Tq9okpBeMwb2ZcnFypfw","user","Tim","","","","","","3","",,,,"1.5","2011-05","0","5","0","0"
"Y_4lkwy4pzvs6uVTwd34oA","user","Robin","","","","","","7","",,,,"4.14","2015-06","0","5","2","2"
"mgM-z6oUkvma0H4OgzbgNQ","user","Amie","","","","","","6","",,,,"4.17","2014-01","0","0","0","0"
"Aj29RhdOWiaZ5q3FMj_lAw","user","Sydney","","","","","","32","",,,,"4.16","2012-11","1","23","13","11"
"Fcid40w9HtBXj_O9MTURUA","user","Kathleen","","","","","","5","",,,,"5","2014-08","0","1","0","0"
"MAmjOsc5NaZwEclbhba5Lg","user","Eugene","","","","","","513","",,,,"4.12","2007-08","21","942","332","329"
"xmINlJz_06mi7mAGdLagJQ","user","J","","","","","","56","",,,,"3.29","2011-01","0","29","3","4"
"Mdmrp68WoWWdagp4fFstLQ","user","LaShawna","","","","","","46","",,,,"4.11","2005-09","0","53","18","6"
"QgsFA3rTcioSml-t8QgWKg","user","Margaret","","","","","","7","",,,,"4","2014-06","0","3","1","1"
"OTmUMwcOw9OAckRCOOwLag","user","Lillian","","","","","","33","",,,,"3.24","2008-06","7","36","21","24"
"qoomHPCaXQ2EHRSvcAzRjw","user","Jorge","","","","","","19","",,,,"3.58","2010-11","0","31","4","1"
"Pzjif84FfVVjrkFtrO4eZQ","user","tiffany","","","","","","40","",,,,"4.42","2009-05","3","46","26","18"
"-Z6dvpTrEtA41xgmyiiw-A","user","Luis","","","","","","22","",,,,"3.83","2014-01","0","16","8","1"
"0pjUOShqGTqCNqpIPXSewg","user","Eugene","","","","","","33","",,,,"3.85","2012-01","0","9","0","3"
"SloY7PNwPBn_QJocbgB4cg","user","Nickie","","","","","","16","",,,,"3.94","2012-11","2","16","3","3"
"6gNMFTtFzqmj8QA8UxQW6Q","user","Jessica","","","","","","11","",,,,"3.77","2011-07","1","43","3","7"
"eNKMYwhKcS6Vt7yrcuyuug","user","Amber","","","","","","10","",,,,"3.55","2014-02","0","5","0","0"
"UiIkg1hBU3FDpTx3G9IJMg","user","Auto","","","","","","6","",,,,"4","2015-06","0","1","0","0"
"iaU0kpQswSKDKVNe3WxxcQ","user","Jasra","","","","","","21","",,,,"3.67","2015-08","1","24","2","5"
"GC7EubeXkapJ-wd7vxrMMw","user","Shannel","","","","","","12","",,,,"4.08","2012-02","0","23","6","5"
"XY_EPRKnv2jwFXFd_T0Qjw","user","Belinda","","","","","","14","",,,,"2.86","2013-07","1","8","5","2"
"dOwVDM-zlZX3MWd3V9c-Rg","user","Jocelyn","","","","","","40","",,,,"4.53","2007-01","2","23","7","3"
"9ub6xRVvoSRhmEOWkacgZw","user","Michelle","","","","","","15","",,,,"3.6","2014-08","0","1","0","0"
"jO3vAhIW6pSqVTwRH2X5PQ","user","Michelle","","","","","","11","",,,,"4.3","2009-03","2","11","1","0"
"Os5dkI--3_two-KAdtw4CA","user","Lulu","","","","","","2","",,,,"3","2013-12","0","0","0","0"
"QVcdlsTowOC5XZ2iVvdpwQ","user","Curt","","","","","","56","",,,,"3.59","2012-07","0","33","5","2"
"ArpJCgeIIkXyAUGSSmq5IA","user","Mao","","","","","","105","",,,,"3.85","2008-08","0","55","26","30"
"8VWlVg0u_pGkhC0w0qn00Q","user","Basil","","","","","","312","",,,,"3.06","2009-10","6","305","62","82"
"XglkRpVL-sTOFpzSrDMN2Q","user","Sabrina","","","","","","18","",,,,"3.63","2014-09","0","16","4","1"
"vpF6S6q_1ZbghauBavRc8g","user","Kristina","","","","","","9","",,,,"4.1","2015-02","0","5","0","0"
"BZV6hRUIxN09oo5Esq3Maw","user","Harini","","","","","","122","",,,,"3.27","2011-01","8","242","65","114"
"WRDaSFZIbdHkJzodZP6mCg","user","Niesha","","","","","","231","",,,,"2.96","2009-04","4","283","77","85"
"QSn1oDK4BPAcV9bwK92cjA","user","Cindy","","","","","","20","",,,,"3.14","2011-07","2","71","31","16"
"qQ7brsMfIzoA4S7dV3lN3w","user","George","","","","","","147","",,,,"3.43","2011-12","6","277","100","49"
"ixMeFWA9zgSXKwp5zs_baw","user","Brenda","","","","","","14","",,,,"3.93","2015-04","0","7","3","2"
"ONNDmhFp4i8Io9wiaHWv1A","user","Courtenay","","","","","","17","",,,,"3.74","2008-05","2","127","51","88"
"XfW8rushcqbVOeFX0B40Xg","user","Caroline","","","","","","1267","",,,,"3.51","2007-05","49","1815","942","628"
"kWFdUHWtORiQyW8IJgFrIA","user","Gerry","","","","","","4","",,,,"4.5","2015-04","0","3","3","3"
"qyzGDn4yL8DN_nCMnZCA0w","user","Joseph","","","","","","11","",,,,"4.18","2013-09","0","2","0","1"
"d6x3HRlG9aWzPxpSKUhDYw","user","Rachel","","","","","","52","",,,,"4.25","2013-05","2","66","23","12"
"s9c0TAjmwhuAWHF273JOUg","user","Charles","","","","","","11","",,,,"4.92","2010-09","0","5","0","4"
"IfXl_IZS-QGBBpmLtjvW7Q","user","Mide","","","","","","78","",,,,"3.55","2011-09","4","99","42","41"
"5z8F-vveNcPgJOXg1g663Q","user","Roger","","","","","","1","",,,,"5","2011-07","0","0","0","0"
"15MUwwIyk7kQEH0rz5NGDg","user","Jason","","","","","","49","",,,,"3.09","2012-04","1","63","12","11"
"60RZZd4FILQI1jfCUq0Z8g","user","Amber","","","","","","32","",,,,"3.78","2014-08","1","31","6","3"
"vSeVwGnON9tQIjU2wnbAFA","user","Frank","","","","","","20","",,,,"2.65","2010-12","3","51","11","13"
"rth-1FhBlqG7boYYwAbbuw","user","Donny","","","","","","5","",,,,"4","2011-08","1","6","0","0"
