"id","label","name","city","state","stars","latitude","longitude","review_count","full_address","analytic_degree_total","analytic_degree_out","analytic_degree_in","average_stars","yelping_since","fans","votes.useful","votes.cool","votes.funny"
"Z1lKGofPjFTgV0dfBAOj_w","user","Janice","","","","","","50","",,,,"3.9","2009-06","1","47","18","5"
"rEw1LHK0CM3wpWpQNsEw7g","user","Sophie","","","","","","2","",,,,"4.5","2014-07","0","0","0","0"
"YY01RZAiQqUiZjbAc051pg","user","Serendipity","","","","","","5","",,,,"3.6","2010-05","0","3","0","0"
"MvLX2_DlCyJ7UX8568MpxQ","user","Jack","","","","","","3","",,,,"4.67","2014-06","0","0","0","0"
"FTfa_WW0JdI7TeK-xPkReg","user","Jamie","","","","","","45","",,,,"3.76","2010-10","3","62","30","4"
"lh4K6-KALpqgJ3mZOUBN4w","user","Marni","","","","","","78","",,,,"3.92","2010-06","3","166","60","49"
"yyl151cWJrL33FeOCuSi1w","user","Kelly","","","","","","2","",,,,"3","2013-10","0","0","0","1"
"uwXRzj7s0beoKftEedwCIw","user","Jason","","","","","","232","",,,,"4.04","2007-06","5","191","81","32"
"fKscTESN0hSYQTrc0uP08w","user","Tara","","","","","","17","",,,,"4.5","2014-09","0","16","7","2"
"l9tNpr3twlrR3ZrwpCS6aA","user","Mary Lou","","","","","","40","",,,,"4.05","2009-09","0","28","6","7"
"2K_epACMkNkUy-eEYug0jA","user","Rick","","","","","","5","",,,,"4.6","2013-06","0","1","0","0"
"zvJCcrpm2yOZrxKffwGQLA","user","Bill","","","","","","1810","",,,,"3.5","2011-05","126","5259","3228","3776"
"W_t_OjEFM0irP7by8Vm7eA","user","Jeremy","","","","","","7","",,,,"2.5","2008-10","0","2","0","0"
"KDmWYum8ihkHQ-JbmOZj3Q","user","Brandon","","","","","","36","",,,,"3.18","2015-01","0","21","3","1"
"JAEDSGEUmplj9E9DXsQCDA","user","Charleen","","","","","","9","",,,,"3.44","2013-12","0","5","0","0"
"MW7oZcNt7rMfJcuhQl8O7g","user","Brittany","","","","","","17","",,,,"4.12","2014-10","0","14","8","7"
"7AIwixHt4Fxos4aRF9wMoA","user","Delko","","","","","","1","",,,,"1","2012-04","0","0","0","0"
"WdfCEDpCFMS0jwfpRfinjA","user","Lyno","","","","","","6","",,,,"3.5","2014-05","0","0","0","0"
"-NfJTwPGXrBoqHotuCqqOA","user","Dorothy","","","","","","20","",,,,"3.3","2012-08","0","22","3","3"
"WNrVyBvKTKLgOU_o3HiDBA","user","Moon","","","","","","18","",,,,"3.56","2010-06","5","44","22","25"
"J-RKh7MlcdvR2WA9OrAFsQ","user","Ann","","","","","","11","",,,,"2.91","2010-05","0","5","2","5"
"N3jwj9GBTGL5tlVB7nzAwQ","user","Teena","","","","","","2","",,,,"1","2014-08","0","0","0","1"
"L2eSw8N6w8DAwVfWzAUYXw","user","Amit","","","","","","63","",,,,"4.03","2014-04","4","63","71","31"
"bgo3ADsc_4ieiWPkm1HUBg","user","Brian","","","","","","4","",,,,"4.25","2009-03","0","5","1","0"
"Ja8FvcWiWHEXME2vmTPTkA","user","Chris","","","","","","302","",,,,"3.35","2008-10","7","602","230","391"
"JvCq7pXX34gDq6me2XT8VQ","user","Sarah","","","","","","48","",,,,"2.82","2012-10","0","32","4","4"
"_Dhiyfp0JiANkjoEwhgWNg","user","Charlie","","","","","","7","",,,,"4.14","2014-04","0","1","0","0"
"rPJISogBuXQgcw3XWxx4pQ","user","Jamie","","","","","","22","",,,,"3.61","2014-10","0","4","3","2"
"GJI6yunTW74EUfgUFHR5dw","user","Kendrah","","","","","","443","",,,,"3.63","2008-04","16","1221","283","288"
"dkmeYJYEGhAV0kijSHpefA","user","Tim","","","","","","354","",,,,"3.56","2013-10","9","433","82","100"
"sVs4R_G-u76-_OZUo7M6cw","user","Sara","","","","","","10","",,,,"4.2","2013-01","0","9","0","0"
"WCX4IaJOYolxfZ0xxvdFUA","user","Elaine","","","","","","174","",,,,"4.04","2009-05","8","243","72","36"
"MhR9UMc40WrvcJvT9i6W3A","user","Scott","","","","","","31","",,,,"3.28","2013-03","0","24","5","10"
"NN00JfJo7XK5hKqcPRU_eg","user","Emma","","","","","","39","",,,,"4.16","2014-04","0","32","4","2"
"OdJ8lJs8nBLVmuyuY1Jjew","user","Edith","","","","","","2","",,,,"3","2013-08","0","0","0","0"
"-r1J3cJRr7dL-G-HWsNtGQ","user","Amber","","","","","","42","",,,,"4.07","2014-04","0","10","4","2"
"yIjl1ATWO89IdsbnWqG3Ag","user","David","","","","","","82","",,,,"3.8","2009-05","1","68","14","11"
"s-qMUqJqtMvdiTfMlRBvkA","user","Clair","","","","","","8","",,,,"4.12","2011-09","1","4","1","2"
"wj4b6GwssqUu5R75pNQU_A","user","Tom","","","","","","5","",,,,"2.8","2013-11","0","3","0","0"
"q4C2ytG7y9Bg0mVGwQEMQg","user","Kyle","","","","","","5","",,,,"4.4","2012-07","0","2","0","0"
"g_8S73RCOyjo1FWGPOuY5Q","user","Nancy","","","","","","14","",,,,"3.87","2013-01","0","4","0","0"
"yS5zAev7MqJW3SpzbJf2XQ","user","R","","","","","","41","",,,,"3.27","2011-08","0","36","12","16"
"1-M_TnODFoce7Ng8LzCRQw","user","Marie","","","","","","8","",,,,"4.62","2014-05","0","6","2","1"
"BBXuFMHJHkOdy4gn2SEeHA","user","Christine","","","","","","20","",,,,"3.38","2015-11","0","28","1","3"
"BlsviRdVQ_Z69mCpUIu6qQ","user","Virginia","","","","","","158","",,,,"3.75","2013-12","8","214","74","18"
"sOnj2ToEH_q-pajhmHsI4w","user","Jen","","","","","","1042","",,,,"4.04","2006-12","68","4211","3550","2067"
"AGOmxrO-YUnltljd0SI08g","user","Alice","","","","","","333","",,,,"3.85","2007-08","48","1192","701","525"
"0trRxVR4hh_aVezwaDwuiA","user","Smacktoy","","","","","","1","",,,,"2","2014-11","0","0","0","0"
"LNA_v6g_IXitF3v4U6E82g","user","Jeremy","","","","","","3","",,,,"2.33","2013-05","0","4","0","0"
"avhMcYq_9dth389CRr4mAA","user","Jay","","","","","","5","",,,,"3.2","2014-01","1","6","0","1"
"bLalLE4vtefmM4h0q1-Tsg","user","Patrick","","","","","","2","",,,,"3","2012-10","0","1","0","0"
"HUx_t86IQzq0SkbGMDVWow","user","Allison","","","","","","9","",,,,"3.89","2013-08","0","6","1","2"
"KupIpGeM4EePj3XMqtnS3w","user","Loni","","","","","","146","",,,,"3.9","2011-08","10","220","64","30"
"A38wziZJdYoijhC5S6uWCQ","business","Renaissance Pittsburgh Hotel","Pittsburgh","PA","4","40.4438005","-80.0023331","112","107 6th St Downtown Pittsburgh, PA 15222",,,,"","","","","",""
"g1oXm5pO0tLpKl02IA6G8A","user","Beth","","","","","","9","",,,,"3.67","2012-02","0","19","3","4"
"T8b7wARakqSGC2TQhFMW-A","user","Ally","","","","","","99","",,,,"3.96","2014-02","2","174","64","20"
"Cy9XgM3ZG2jZ1ganvolb6Q","business","Umi","Pittsburgh","PA","4","40.4571033","-79.9296345","112","5847 Ellsworth Ave Shadyside Pittsburgh, PA 15232",,,,"","","","","",""
"kwt3jR3GOx9epcmoE80aeg","user","katy","","","","","","35","",,,,"3.74","2009-08","0","89","25","18"
"GpEFbbI9d0bB1rF7AUnmKQ","user","Howard","","","","","","40","",,,,"4.12","2010-02","1","52","18","17"
"6GkN-2eDeu-j4s7_PWiS5A","user","Terry","","","","","","97","",,,,"3.89","2012-07","7","126","38","44"
"n4_bh9FFa6O5Fh-O59ZUNQ","user","Geoff","","","","","","10","",,,,"4","2014-09","0","0","2","0"
"5gGq73p291r7MPrnMCuQ8g","user","Barbara","","","","","","12","",,,,"3.64","2012-01","0","3","1","1"
"3ftpC5Qqk2YFFbqfnlo4lA","user","John","","","","","","118","",,,,"4.21","2013-03","16","435","381","226"
"A_h79s7urVaQzrqrAbGgtw","user","Aelita","","","","","","175","",,,,"4.07","2014-07","7","134","41","30"
"FppVc7nv4sCWQ2v1CQCzpQ","user","B","","","","","","30","",,,,"3.89","2015-03","0","5","0","0"
"M5vDYZ4a30eZiijXrGEx0Q","user","Eliza","","","","","","1","",,,,"5","2015-03","0","0","0","0"
"k8eSBA-R8UeOdSIIkcMHqA","user","Bill","","","","","","19","",,,,"4.58","2013-03","1","11","6","2"
"JN0JUDZ8-zW4NMrM2jIZ_A","user","Scott","","","","","","1","",,,,"5","2011-10","0","0","0","0"
"aDL8mVwpR6gmpWcfYx15FQ","user","Phyllis","","","","","","5","",,,,"2.4","2013-03","0","2","0","0"
"UpOd4Y3QTw84owALhZRolA","user","Alex","","","","","","27","",,,,"3.19","2014-11","0","5","5","2"
"IlxtsdmYPhYrAlilCpN0mg","user","Erin","","","","","","7","",,,,"3.86","2010-01","0","1","2","1"
"ZgdQmzqH2wMU3w81ywP8gA","user","mark","","","","","","41","",,,,"3.75","2009-02","0","83","31","11"
"R3kVf5vXF3EJsIv0NGjG6w","user","Kayli","","","","","","7","",,,,"3.71","2013-11","0","1","0","0"
"OZa3o_ddfauqyZIG86qUlA","user","jess","","","","","","17","",,,,"3.75","2009-11","0","9","1","0"
"gILQPFOkYOJaDv3ZhLszLg","user","Chrissie","","","","","","58","",,,,"3.95","2009-09","0","67","19","12"
"0mTj5IZUfYVVoQ3VSuNoNw","user","Kelsey","","","","","","47","",,,,"4.04","2014-10","2","59","7","3"
"NOJKomiMd9iuhKkN71Yuwg","user","Janet","","","","","","17","",,,,"4.1","2011-07","0","13","1","1"
"L_iadzEIjMF1I7GH-n-zbA","user","Laura","","","","","","41","",,,,"4.05","2009-03","0","55","23","17"
"9llKcIl6BA3C2zXNuEak9g","user","Tharyyn","","","","","","4","",,,,"4","2011-08","0","11","7","7"
"vvnis9OFUqoQ5xt_aTNlOg","user","Traveller","","","","","","11","",,,,"3.09","2009-08","0","22","0","4"
"f3Iz-Qp33PI_3eHXuCS43A","user","Raphael","","","","","","11","",,,,"3.8","2008-11","0","1","0","0"
"zHw0D1SokNU5eIHZ8kyVUg","user","Gigi","","","","","","9","",,,,"3.78","2011-04","0","10","2","3"
"haDwMRaUHKjxHj707kuAow","user","Tamara","","","","","","8","",,,,"4.12","2013-10","2","3","1","1"
"XXyscd-aiidLbv7qabDlKA","user","Mitch","","","","","","9","",,,,"3.78","2012-12","0","7","2","2"
"rfT42QtrmR8GsmVEhXEH7w","user","Feng","","","","","","9","",,,,"4","2012-09","0","17","7","3"
"RV8M-M1xllmxvinufpbKDQ","user","Dave","","","","","","149","",,,,"4.04","2009-11","2","113","39","38"
"g2JhDtn0eevsIi-cG-P6kg","user","Jill","","","","","","195","",,,,"4.23","2008-10","25","524","392","392"
"Jv37sCNSaKhDPKrAh4P3fQ","user","Valerie","","","","","","46","",,,,"3.93","2011-05","1","46","10","3"
"8edoy4QqKCfwOZhzeB4e6w","user","Lucy","","","","","","16","",,,,"3.88","2013-01","1","30","6","3"
"NCd7JMAVS1qf1dEXKsrbaQ","user","Sebastian","","","","","","800","",,,,"3.5","2009-02","55","5892","4985","4753"
"ULrFsELCzXTb-Gq8rUPGBw","user","Sean","","","","","","43","",,,,"4.37","2010-12","5","28","13","8"
"V3ITiziUZI4aGYvomBkc4w","user","Andrew","","","","","","54","",,,,"3.13","2007-07","0","64","7","22"
"JZJqJadk9pSoCGT7VTwBvg","business","Rhythm Room","Phoenix","AZ","4","33.4947113","-112.0603348","110","1019 E Indian School Rd Phoenix, AZ 85014",,,,"","","","","",""
"wkCe4t2jgiSJz1t4yFZAgg","user","Nancy","","","","","","66","",,,,"3.88","2012-05","0","53","18","9"
"KyNhyUcfeI-PWNRVjZjAoA","user","Kelly","","","","","","4","",,,,"4","2011-09","0","1","0","1"
"jPF1RXNthML4vzmx8lfHFg","user","Evan","","","","","","14","",,,,"4.2","2013-02","1","12","15","7"
"q50tpzOkywkdHun3X52USg","user","Kha","","","","","","11","",,,,"4","2012-05","0","17","8","1"
"WOZiSwQsZr65X88Pqg1viA","user","Adrienne","","","","","","1","",,,,"1","2013-09","0","2","0","0"
"7v1rHBYsaQM9MJmL3TMeNw","user","Katie","","","","","","93","",,,,"4.16","2009-07","2","99","60","59"
"qRNG5MmZznFv4Ch4Dt5aKA","user","Mark","","","","","","3","",,,,"1","2013-10","0","9","1","6"
"1uHN-Bqqk51rNhghIDrTjg","user","Ketah","","","","","","12","",,,,"4","2014-03","0","9","2","2"
"QkJ36jufT3OcCA22cDTXuA","user","Milkyway","","","","","","45","",,,,"3.23","2011-03","0","26","5","6"
"ALK47rJtnjspQ8NkLvpstg","user","Bernice","","","","","","1","",,,,"5","2015-08","0","0","0","0"
"tvATNVv3e6lUTNrzvsHlGw","user","karen","","","","","","66","",,,,"3.74","2009-07","6","117","68","54"
"qmUczLelWz2fZIp9_1ehJQ","user","Kimberly","","","","","","24","",,,,"3.75","2009-02","4","40","9","9"
"QFQ8lNmoD9HV1qlM5VzGmw","user","Melanie","","","","","","31","",,,,"4.32","2007-06","1","58","17","11"
"F1IAQ4FMNAExJ4n6pNRRwg","user","Caitlyn","","","","","","4","",,,,"4","2012-07","0","3","0","0"
"5XKjb8RYdBloRct9KNc01Q","user","Christopher","","","","","","6","",,,,"4","2012-09","0","0","0","0"
"i9sV8sfT9MqaP933tf6JHA","user","Madonna","","","","","","2","",,,,"3","2012-05","0","0","0","0"
"P0e8a8_zv3eSwQiTaTNeYQ","user","Omar","","","","","","76","",,,,"3.33","2012-03","1","120","32","64"
"wEkCQRH816N5orp1qMXEPQ","user","Y","","","","","","14","",,,,"4.33","2016-03","0","0","0","1"
"-K8xcVpQN7jJLwNDDuj1xA","user","Kurt","","","","","","545","",,,,"3.47","2010-04","25","1002","425","738"
"Ex5h747ddDEvtmaY5-AMtA","user","Mike","","","","","","4","",,,,"2.25","2011-05","0","1","0","2"
"b2ATAV1ahcQaqkOobQ2Bsg","user","Colin","","","","","","6","",,,,"4.67","2013-06","0","1","0","0"
"mTKzKSAGPu6ZXUgWcF5FlQ","user","Joe","","","","","","2","",,,,"2","2015-02","0","1","0","2"
"6zJaPWYAAFzjAqiKNOStwA","user","Kathleen","","","","","","6","",,,,"4.83","2013-01","0","2","1","0"
"s7jb8q5YdXMZEDxa18Hyjg","user","Jocee","","","","","","15","",,,,"2.2","2011-03","0","13","1","7"
"NnNWmdlGT5gMkcGk0cvtdg","user","Lori","","","","","","2","",,,,"5","2015-04","0","2","0","0"
"pdSSJvhPYKAKA6VtJ6OzkA","user","Alan","","","","","","22","",,,,"3.23","2013-07","1","42","3","1"
"EDOl11p9YHR5gmL6i0LMtA","user","Daniel","","","","","","55","",,,,"3.36","2010-07","3","65","22","13"
"6ibF7a50Vh2QhgyIk8E7gw","user","Sarah","","","","","","38","",,,,"4.05","2012-01","1","28","5","0"
"HrOQHeRzEm3DzqDLLwmrbw","user","Ramone","","","","","","1","",,,,"4","2012-04","0","0","0","0"
"2h6od8VkDC8dPtuf9NS6_w","user","Shannon","","","","","","4","",,,,"3.33","2014-10","0","0","0","0"
"e59s01jARL-4_MPMfuz4Kg","user","Mike","","","","","","27","",,,,"3.84","2010-01","1","57","15","17"
"Gq0fbC7Cu6b51aQMIGVS_Q","user","T","","","","","","24","",,,,"3.36","2009-04","0","36","7","8"
"fKXwK5K5iCAMPHgqVPDhiQ","business","Papa Murphy's","Phoenix","AZ","4.5","33.3044612","-111.9945753","6","4025 E Chandler Blvd Ste 72 Phoenix, AZ 85048",,,,"","","","","",""
"PfuYZVdz9FG6RH1J5PMQYw","user","Emmett","","","","","","16","",,,,"4.31","2013-04","0","7","1","1"
"ZTG2CO8VupZ7or1MXdX9SQ","user","Carly","","","","","","55","",,,,"4.07","2011-01","2","50","15","8"
"ktM7x3y8v4eO2a1tsZ4nmA","user","Kris","","","","","","6","",,,,"3.6","2010-07","0","9","1","1"
"gevZyb_s5n3Q4yCvNwJpog","user","Tarandrew","","","","","","8","",,,,"3.62","2012-08","0","11","5","5"
"kfc-xYpoczKtrqmq7dbO5g","user","Dorothy","","","","","","9","",,,,"2.67","2013-07","0","3","0","1"
"eGIhAnVlipcv4C9PI3SXUw","user","Brian","","","","","","13","",,,,"2.85","2012-11","1","19","4","11"
"cPB28DfZbBOE3Fi4KpawOg","user","Debra","","","","","","14","",,,,"3.33","2011-05","0","4","0","1"
"UTGqubcmDv1cNe5-k8-OeA","user","Peter","","","","","","2369","",,,,"3.92","2008-05","1282","31824","25223","38472"
"Sg_p0wtOgr6FobbhNs2I4A","user","Rarlys","","","","","","14","",,,,"4.67","2014-07","2","23","14","11"
"AuL6FBdcwnsLICo_Rjytzw","user","Adstic","","","","","","17","",,,,"3.06","2012-03","0","10","3","5"
"LZDjQtOJtwexs7_YotTm2g","user","Brigitte","","","","","","19","",,,,"3.22","2015-03","0","17","1","3"
"0h1zIfXIaWApz9lV__MY_A","user","Heidi","","","","","","4","",,,,"4.75","2010-08","0","2","0","0"
"QnAzW6KMSciUcuJ20oI3Bw","business","Joe's Farm Grill","Gilbert","AZ","4","33.321061644794","-111.723918914795","1368","3000 E Ray Rd Bldg 1 Gilbert, AZ 85296",1285,0,1285,"","","","","",""
"kuUHbI4S6N1TEtdRDOHajA","user","Adam","","","","","","10","",,,,"4.4","2007-06","0","4","2","0"
"vn4Wowqps5dKQVUVuLOBug","user","Christopher","","","","","","8","",,,,"4","2012-03","0","2","0","2"
"xvCqJ565T451-5ayvWLwLw","user","Aim","","","","","","144","",,,,"3.58","2007-05","2","191","32","30"
"V9AxgARPNx9_j5yKL6bCWw","user","Emily","","","","","","13","",,,,"3.85","2014-10","0","0","0","0"
"rGBWttKJATXiaNtjtip7-g","user","subba","","","","","","9","",,,,"5","2009-07","0","6","4","3"
"M_zZm228zg7YPpUNs448VA","user","Erin","","","","","","2","",,,,"3","2013-02","0","1","0","0"
"Qn6fIjRLaLNd4nwEOr63VA","user","Chuck","","","","","","7","",,,,"4.57","2011-03","0","9","1","0"
"Fquu_lqqjypvBhJ_7xszAQ","user","Mike","","","","","","3","",,,,"4","2012-05","0","0","0","0"
"J_jemsz6uhEDHowEgq4dPw","user","Christina","","","","","","9","",,,,"3.67","2012-12","0","8","0","1"
"70kgbFSPgOBn1Fk1uo5jJQ","user","Megan","","","","","","1","",,,,"5","2014-05","0","0","0","0"
"6Q0QFNkDchEq_VPO8eOvbQ","user","Anthony","","","","","","21","",,,,"3.9","2009-10","1","21","7","2"
"wOgtb44lamKs1LutrhupPA","user","Casey","","","","","","110","",,,,"3.51","2010-06","3","241","56","49"
"ZKs13NI2XmbpVnwdqz9czA","user","Spencer","","","","","","10","",,,,"4.3","2013-07","0","0","0","0"
"_m4_BOus3tyZi7WYlEuluw","user","E Lynn","","","","","","7","",,,,"4.14","2015-02","0","1","1","0"
"b3SSVzRyg7QibPLaoAOcDA","user","Katonah","","","","","","27","",,,,"4.07","2010-09","1","30","4","3"
"9vBb-jtww1VEv7ZdM0aRLQ","user","Rachel","","","","","","4","",,,,"3.75","2011-02","0","0","0","1"
"D-tr1j_30GwKSB3e_WOYCg","user","Christina","","","","","","8","",,,,"3","2013-01","0","12","2","0"
"bWYyrEtOG0AnIuPhglFitg","user","Joel","","","","","","17","",,,,"4.28","2014-12","2","13","7","22"
"LrsSrB-slOwoKCl5wZw3AQ","user","Elizabeth","","","","","","45","",,,,"3.64","2010-10","0","49","6","9"
"Etwu2MBC81CFjMBClVi-Xg","user","May","","","","","","4","",,,,"4.75","2015-10","0","0","0","0"
"RpAX7fYyObx3qedceKPbUA","user","Matt","","","","","","296","",,,,"3.87","2011-05","7","225","94","70"
"RdQUVL5ZNT1QJD-DeWyUpQ","user","Smita","","","","","","5","",,,,"3","2011-08","0","1","0","0"
"VtJT44AvDRMxP-RwTZVvYg","user","Caroline","","","","","","3","",,,,"5","2016-01","0","0","0","0"
"tiYJcD5M5lVS4xKQ1y4TrA","user","Stephanie","","","","","","9","",,,,"3.67","2014-10","0","1","1","0"
"aqFxuZ6gWmdllXpvNwlWIw","user","Nick","","","","","","19","",,,,"4.33","2010-11","0","13","4","2"
"rncOAusnPOYpiYqi04HH4Q","user","Cara","","","","","","18","",,,,"4.17","2012-05","1","3","1","0"
"lo4h5D63c_CexDVNRh6R9A","user","Paul","","","","","","31","",,,,"4.42","2010-12","3","43","8","13"
"blvFQznml1C6n87yjtXGyw","user","G","","","","","","88","",,,,"3.89","2011-10","0","21","9","11"
"vpEfYLQMLLvBtqjaVEnklw","user","Leah","","","","","","3","",,,,"1.33","2014-01","0","2","1","1"
"Xh_y5GD0GwsbbO8zWt-Eew","user","Chris","","","","","","3","",,,,"3","2015-06","0","1","1","0"
"JBK9Ak-7mSih1mOgX64G-A","user","L","","","","","","5","",,,,"4.75","2013-03","0","1","1","0"
"qQj0cH3dvUpPM5_sDRdrwQ","user","Liz","","","","","","23","",,,,"4.09","2013-07","3","39","24","4"
"_BfVNo-Jr8_LkgYc5UiEyw","user","Christi","","","","","","5","",,,,"2.6","2010-11","0","9","3","6"
"x8qXACxZWiizijNPWPUJWA","user","Qiu","","","","","","22","",,,,"3.55","2008-09","0","10","6","6"
"EsDOAQi1YV_BGqN45aNP6Q","user","Chelsea","","","","","","29","",,,,"3.72","2014-05","0","38","9","47"
"_j6A-Kx5o0WcJmJ37igebg","user","Catie","","","","","","153","",,,,"4.33","2010-01","9","503","270","184"
"I0J95fjfPm890l22dyLnKA","user","Jeff","","","","","","113","",,,,"3.45","2014-02","6","115","58","72"
"Aed2m50pfrae2008ZL1ePA","user","Jan","","","","","","153","",,,,"4.01","2010-08","1","72","25","12"
"PAse5n6M1T_BT7DFmsfPpA","user","Kirk","","","","","","24","",,,,"3","2014-10","0","6","0","0"
"dyFP7vRPhUofhQMzID_h_g","user","ally","","","","","","64","",,,,"3.45","2008-05","1","70","16","10"
"00Wk3YgWoBk4QO9xf_zxOw","user","Chris","","","","","","22","",,,,"4.04","2014-03","2","41","28","34"
"7-KBAbdpqJfybFpC0exyhA","user","Dale","","","","","","5","",,,,"4","2016-03","0","0","0","0"
"OaUH2revm7E4pd4a40kMgQ","user","Tony","","","","","","52","",,,,"3.64","2011-08","0","43","11","16"
"pcQH4myzaZ0lcawxiqIrqg","user","Daniel","","","","","","1","",,,,"3","2014-06","0","0","0","0"
"rfJDc0W9Q-6q_AuFsWVeKA","user","Sara","","","","","","15","",,,,"4.57","2011-07","0","13","7","0"
"3KCL_Bu8mOk-h7Bp-IXL8Q","business","Cafe Du Jour","Pittsburgh","PA","4.5","40.4289089","-79.9871434","132","1107 E Carson St South Side Pittsburgh, PA 15203",,,,"","","","","",""
"mPlWLIA4pkHMRtlQDm6UyQ","business","Little Tokyo","Pittsburgh","PA","4","40.3818121","-80.0444905","127","636 Washington Rd Pittsburgh, PA 15228",,,,"","","","","",""
"zhPXbtL-dpCy6NBTh8TetQ","user","Mitch","","","","","","41","",,,,"3.49","2014-05","1","20","4","6"
"pjI4wXdKTMePI0A3rVzLxg","user","Justin","","","","","","516","",,,,"4.51","2010-12","8","485","203","98"
"T3ftOlXmBo93EDyrXzNZmg","user","Sean","","","","","","13","",,,,"3.69","2010-03","0","2","0","0"
"SwP6dxmxAHe_T5bar0yV9w","user","Misty","","","","","","129","",,,,"4.08","2008-10","18","216","84","53"
"Y2hTw2jyvN61Ggkns_8VyQ","user","Gabrielle","","","","","","14","",,,,"3.71","2015-08","0","3","0","0"
"6gugg5XY66ukGewmOptSKw","business","The Steakhouse at Camelot","Las Vegas","NV","3","36.1299691052819","-115.147058645508","147","Excalibur Hotel And Casino 3850 Las Vegas Blvd S Eastside Las Vegas, NV 89109",,,,"","","","","",""
"-xT8TQkA5z6XqNeIkYlZtw","user","Andy","","","","","","74","",,,,"3.42","2010-01","1","90","29","19"
"dEfFa1y8HOvwjd3Tztzs0g","user","Marta","","","","","","114","",,,,"4.14","2011-01","5","207","68","38"
"SVQkEybMTjjyNnQl7lDuAQ","user","一凡","","","","","","3","",,,,"3.67","2015-08","0","2","1","0"
"seuOvM18hxXDWUDemHzrRw","user","Tom","","","","","","2","",,,,"5","2010-12","0","0","0","0"
"ObYBbapQShoG4zjDR1gSXw","user","Becky","","","","","","95","",,,,"3.47","2010-09","9","306","152","131"
"RVBYIQj1UYEQZgecM-rxyg","user","Alexis","","","","","","8","",,,,"4.25","2010-07","0","6","0","1"
"X9jEUwFvb7hsacsPH2tzqQ","user","Sherri","","","","","","4","",,,,"2","2014-01","1","1","0","6"
"qCIbHnnzP8G4DFiSA13f8g","user","Elena","","","","","","234","",,,,"3.98","2010-03","7","292","133","93"
"Vc-ak0JsIVLLkrXapwS3pw","user","Ryan","","","","","","8","",,,,"4.38","2008-09","0","6","2","1"
"mufnID67U_yWzgCshRzr1g","user","Erin","","","","","","15","",,,,"3.5","2015-03","0","2","1","0"
"8XyH_IcGDtXFJSOXB4ka7g","user","Brian","","","","","","118","",,,,"3.55","2012-11","1","61","11","13"
"WD8vCF4zFNK9rvOn05YHVQ","user","Joseph R.","","","","","","8","",,,,"3.38","2012-01","0","18","0","0"
"nPHXgkLV5bJi5jLBUU-D7Q","user","Kelly","","","","","","14","",,,,"4.36","2011-07","0","18","4","3"
"gHsR0qztEeac9WPx3POCmg","user","Bev","","","","","","12","",,,,"4.67","2014-06","0","9","3","0"
"LOQdCeE6ymL-Mxb7esNSQg","user","Alfred","","","","","","2","",,,,"4.67","2009-02","0","1","0","0"
"sC4foqNFplY8C7Ho04CefQ","user","Jennifer","","","","","","15","",,,,"3.93","2012-07","0","1","0","1"
"Vyd8Sh8OI0ovlUnaKAshug","user","Rodney","","","","","","570","",,,,"3.4","2009-09","11","961","511","415"
"IQ4UBl7yONDP1gGvWYvFkw","user","Jiffy","","","","","","5","",,,,"5","2008-12","0","4","2","0"
"gPhRW0X1mn-7ReswrjYWLQ","user","Amy","","","","","","34","",,,,"3.86","2010-04","0","42","17","9"
"NmJ0tN6f61sS7mwg7HM0VQ","user","Evie","","","","","","67","",,,,"4.47","2011-01","3","79","20","3"
"DMz2UoKqUq7KsVgpOKDNfw","user","Heather","","","","","","6","",,,,"4","2010-10","1","1","0","0"
"4B4A94goRjDSr38ttvPKWw","user","Justin","","","","","","235","",,,,"3.49","2010-10","6","214","57","73"
"MT3RA3w9_NI_jqy59aw4KA","user","Jared","","","","","","500","",,,,"3.05","2013-02","4","243","59","110"
"64GBbjUMe_n6Yhi7OH_H6Q","user","Laurie","","","","","","70","",,,,"3.51","2014-08","0","38","6","15"
"rtpSmWb88ZLxVbRJISEa8Q","user","Pete","","","","","","76","",,,,"3.47","2010-02","2","109","32","32"
"U4QPOfxa3tmXfH655His1w","user","T","","","","","","19","",,,,"3.74","2009-03","1","8","3","2"
"YOWe0e0tmeCv0srxszaecQ","user","George","","","","","","18","",,,,"5","2012-08","0","11","4","3"
"EGE6tbU9KbSbmxEo2BMLEw","user","Ashley","","","","","","1","",,,,"5","2012-12","0","1","0","0"
"CE5sG4kRh1xB07bNZYz6uQ","user","Ryan","","","","","","14","",,,,"4.71","2012-10","0","4","2","0"
"_kbgD_BgTUhLs0Ut-vsBZw","user","John","","","","","","57","",,,,"3.81","2009-09","0","24","8","6"
"NWnCAnwPBuO6SD81SIbrKQ","user","Stephen","","","","","","16","",,,,"2.19","2010-09","0","45","11","47"
"rtppiTnZSTMTSP6PrAi3BQ","user","Eric","","","","","","92","",,,,"3.05","2011-03","3","62","15","19"
"AeJ8GqsG7DbrNSBUwQQ1EQ","user","Lynn","","","","","","11","",,,,"2.82","2014-06","0","8","1","2"
"CcfUi-lI8JB04u1U9T7k6g","user","Julie","","","","","","11","",,,,"4.5","2015-07","0","8","1","1"
"2wPIMZmIuQiCLIWIN5NoYA","user","Tomas","","","","","","78","",,,,"3.66","2011-08","3","79","33","36"
